texto,respuesta,etiqueta,area_origen
"Dos transacciones en una aplicación de banca online, ejecutadas simultáneamente por usuarios en diferentes ubicaciones, se registran con timestamps: Transacción A (hora local del usuario): 14:35:07.123 y Transacción B (hora local del usuario): 14:35:07.120.  ¿El sistema puede determinar con certeza el orden en que ocurrieron las transacciones basándose únicamente en estos timestamps?",No,3,computo-distribuido_gemma_local
Generalización,Proceso de extraer características comunes de varias clases para crear una superclase,2,programacion-objetos
Eliminar: Si cantidad de elementos faltantes es minima,se puede eliminar las filas sin valor.,3,inteligencia-computacional
Identifica y elimina elementos de una lista solo si la cantidad de elementos faltantes es mínima.,se puede eliminar las filas sin valor.,3,inteligencia-computacional_gemma_local
¿Qué es un Deadlock (Interbloqueo)?,"Situación de concurrencia donde dos o más transacciones se bloquean mutuamente esperando recursos que la otra tiene, requiriendo intervención del motor.",2,base-datos
Para un modelo de deteccion de fraude bancario,"que metrica debera ser optimizada?,Recall",3,inteligencia-computacional
¿Qué significa que una función sea Inyectiva (Uno a Uno)?,Cada elemento del dominio lógico se mapea a un elemento único y distinto en el codominio. Dos entradas distintas no pueden generar la misma salida.,0,algoritmia-2
"Si una función f(x) es inyectiva, cada elemento de salida está asociado a un único elemento de entrada. ¿Podrías dar un ejemplo concreto para ilustrar esto?",Cada elemento del dominio lógico se mapea a un elemento único y distinto en el codominio. Dos entradas distintas no pueden generar la misma salida.,0,algoritmia-2_gemma_local
Una función es inyectiva cuando no existen dos entradas diferentes que produzcan la misma salida. Describe cómo podrías verificar si una función dada cumple con esta propiedad.,Cada elemento del dominio lógico se mapea a un elemento único y distinto en el codominio. Dos entradas distintas no pueden generar la misma salida.,0,algoritmia-2_gemma_local
¿Qué es un Analizador Léxico (Lexer o Scanner)?,"Es la primera fase del compilador. Lee el código fuente carácter por carácter y agrupa los símbolos en unidades con significado lógico llamadas ""Tokens"" (ej. identificadores, palabras reservadas).",1,arquitectura-computadoras
¿Cuál es la función principal de un Analizador Léxico en el proceso de compilación de un programa?,"Es la primera fase del compilador. Lee el código fuente carácter por carácter y agrupa los símbolos en unidades con significado lógico llamadas ""Tokens"" (ej. identificadores, palabras reservadas).",1,arquitectura-computadoras_gemma_local
¿Qué hace un Analizador Léxico (Lexer) y cómo contribuye al análisis de código fuente?,"Es la primera fase del compilador. Lee el código fuente carácter por carácter y agrupa los símbolos en unidades con significado lógico llamadas ""Tokens"" (ej. identificadores, palabras reservadas).",1,arquitectura-computadoras_gemma_local
Imagina que estás traduciendo un texto de inglés a español. El Analizador Léxico sería como:,"Es la primera fase del compilador. Lee el código fuente carácter por carácter y agrupa los símbolos en unidades con significado lógico llamadas ""Tokens"" (ej. identificadores, palabras reservadas).",1,arquitectura-computadoras_gemma_local
¿Cómo se define un Analizador Léxico (Scanner) y qué tipo de información extrae del código fuente?,"Es la primera fase del compilador. Lee el código fuente carácter por carácter y agrupa los símbolos en unidades con significado lógico llamadas ""Tokens"" (ej. identificadores, palabras reservadas).",1,arquitectura-computadoras_gemma_local
Proceso formal de evaluacion de riesgo (segun NIST),Identificar activos,2,ciberseguridad
Lista de Adyacencia,Representacion de grafos donde cada nodo guarda una lista de sus vecinos.,0,algoritmia
Representa una red social usando una lista de adyacencia. ¿Cómo almacenarías la información de las relaciones entre los usuarios?,Representacion de grafos donde cada nodo guarda una lista de sus vecinos.,0,algoritmia_gemma_local
"Dadas las siguientes conexiones en una red: A-B, B-C, C-D, expresa esta información mediante una lista de adyacencia.",Representacion de grafos donde cada nodo guarda una lista de sus vecinos.,0,algoritmia_gemma_local
Asociación,Relación general donde un objeto usa o interactúa con otro,2,programacion-objetos
Que hacer cuando haya valores faltantes?,"Reemplazar: valores faltantes con algun otro valor, normal usar media o mediana en columnas numericas o la moda en variables categoricas.",3,inteligencia-computacional
Describa diferentes estrategias para manejar datos faltantes en conjuntos de datos utilizados para entrenamiento de modelos de aprendizaje automático.,"Reemplazar: valores faltantes con algun otro valor, normal usar media o mediana en columnas numericas o la moda en variables categoricas.",3,inteligencia-computacional_gemma_local
¿Cuál de las siguientes es una característica de una relación en Quinta Forma Normal (5NF)?,Está libre de dependencias de unión no triviales.,2,Sistema-base-datos
El modificador static hace que una variable sea compartida por todos los hilos y objetos de esa clase,Verdadero,2,programacion-objetos
Como funciona Breadth-First Search (BFS) y que estructura de datos utiliza?,Explora nivel por nivel todos los vecinos antes de pasar al siguiente nivel de profundidad.,3,computo-inteligente
"¿En qué consiste el paradigma de diseño ""Divide y Vencerás""?","En dividir un problema complejo en subproblemas más pequeños del mismo tipo, resolverlos (usualmente por recursividad) y combinar sus resultados lógicos.",0,algoritmia-2
¿Cómo se aplica el principio de 'Divide y Vencerás' en la resolución de problemas complejos dentro del desarrollo de software?,"En dividir un problema complejo en subproblemas más pequeños del mismo tipo, resolverlos (usualmente por recursividad) y combinar sus resultados lógicos.",0,algoritmia-2_gemma_local
Describa brevemente el paradigma de diseño 'Divide y Vencerás' y proporcione un ejemplo sencillo de cómo se podría utilizar para diseñar una función que ordena una lista de números.,"En dividir un problema complejo en subproblemas más pequeños del mismo tipo, resolverlos (usualmente por recursividad) y combinar sus resultados lógicos.",0,algoritmia-2_gemma_local
¿Qué es un Montículo Binario (Binary Heap)?,Un árbol binario completo que satisface la propiedad del montículo: el nodo padre siempre es mayor o igual (Max-Heap) o menor o igual (Min-Heap) que sus hijos.,0,algoritmia-2
¿Qué es un montículo binario y cómo se utiliza para implementar estructuras de datos como las prioridades?,Un árbol binario completo que satisface la propiedad del montículo: el nodo padre siempre es mayor o igual (Max-Heap) o menor o igual (Min-Heap) que sus hijos.,0,algoritmia-2_gemma_local
"Describe el concepto de un montículo binario, incluyendo sus propiedades clave y una aplicación práctica en la que se pueda utilizar.",Un árbol binario completo que satisface la propiedad del montículo: el nodo padre siempre es mayor o igual (Max-Heap) o menor o igual (Min-Heap) que sus hijos.,0,algoritmia-2_gemma_local
Busqueda Binaria,Cantidad de memoria extra que usa un algoritmo,0,algoritmia
Implemente un algoritmo de búsqueda binaria para encontrar un valor específico dentro de una lista ordenada de números enteros. Explique los pasos del algoritmo y su complejidad temporal.,Cantidad de memoria extra que usa un algoritmo,0,algoritmia_gemma_local
Un ingeniero está buscando optimizar la búsqueda de información en un archivo gigante ordenado. ¿Qué algoritmo les recomendarías y por qué? Describa cómo funciona el algoritmo elegido y cuál es su eficiencia en comparación con otras técnicas de búsqueda.,Cantidad de memoria extra que usa un algoritmo,0,algoritmia_gemma_local
Una llamada al sistema (System Call) consume más ciclos de reloj que la ejecución de una función normal,Verdadero,1,arquitectura-computadoras
"En comparación con las funciones regulares, ¿por qué realizar una llamada al sistema consume más tiempo de ejecución?",Verdadero,1,arquitectura-computadoras_gemma_local
Un programa llama a la función 'open' del sistema operativo para abrir un archivo. ¿Por qué esta operación toma más tiempo que ejecutar una función definida por el usuario dentro del mismo programa?,Verdadero,1,arquitectura-computadoras_gemma_local
Explique por qué las llamadas al sistema suelen ser más costosas en términos de ciclos de reloj que las llamadas a funciones dentro de una aplicación.,Verdadero,1,arquitectura-computadoras_gemma_local
"Siendo ingeniero en computación, ¿sabrías decirme por qué acceder a recursos del sistema operativo (como memoria o archivos) a través de un sistema de llamadas requiere más tiempo de procesamiento que ejecutar código propio dentro del programa?",Verdadero,1,arquitectura-computadoras_gemma_local
En un diseño P2P puro,no existe ninguna autoridad central. Toda la validación debe resolverse de manera distribuida.,3,computo-distribuido
Describe las ventajas y desventajas de utilizar un diseño P2P puro para una aplicación de almacenamiento de archivos.,no existe ninguna autoridad central. Toda la validación debe resolverse de manera distribuida.,3,computo-distribuido_gemma_local
Sigue siendo una sola Llave Primaria,pero está conformada por la combinación de dos o más columnas.,2,base-datos
Que dice CIA,"Parkerian Hexad y Responsabilidad,Cia dice que debe protegerse",2,ciberseguridad
Que es una vulnerabilidad,debilidad en el sistema que pueden ser utilizadas para causar perdidas o daños.,2,ciberseguridad
¿Cuál es la diferencia principal entre entidades fuertes y entidades débiles?,"Las entidades fuertes tienen una clave primaria independiente, mientras que las entidades débiles dependen de una entidad fuerte para su identificación",2,Sistema-base-datos
Metodos HTTP,Get - obtener recursos,3,inteligencia-computacional
Describa los diferentes tipos de métodos HTTP y sus usos en una aplicación web.,Get - obtener recursos,3,inteligencia-computacional_gemma_local
"Un desarrollador quiere que su API permita a los usuarios crear, leer, actualizar y eliminar datos. ¿Qué métodos HTTP sería apropiado utilizar para cada acción?",Get - obtener recursos,3,inteligencia-computacional_gemma_local
Que es la escalabilidad Horizontal (Scaling Out),Incrementar la capacidad del sistema añadido mas nodos o maquinas a la red.,3,computo-inteligente
