texto,respuesta,etiqueta,area_origen
Los índices aceleran la lectura (SELECT),pero degradan drásticamente la escritura (INSERT/UPDATE/DELETE) al tener que rebalancear el árbol en cada cambio.,2,base-datos
"Un equipo de investigación requiere un compilador personalizado para su lenguaje específico, derivado del C y orientado a cálculos científicos complejos. Describe tu estrategia para diseñar el analizador sintáctico del compilador, considerando las particularidades del lenguaje y los requerimientos de precisión científica.","pero al ejecutar lanza un error porque intentaste sumar un string con un int. ¿Qué fase del compilador falló en prevenir esto?,El Analizador Semántico. Es responsable de verificar el significado lógico, como la compatibilidad y el chequeo estricto de tipos de datos.",1,arquitectura-computadoras_gemma_local
El teclado es de bajo volumen de datos y utiliza Interrupciones. El DMA está reservado para transferencias masivas de datos continuos,como una lectura de un disco duro sólido o una tarjeta de red.,1,arquitectura-computadoras
Imagine que necesita encontrar una ruta específica desde un nodo inicial hasta un nodo objetivo en un laberinto representado como un grafo. ¿Cómo se puede utilizar la búsqueda en profundidad (DFS) para resolver este problema?,Algoritmo que explora lo más profundo posible a lo largo de cada rama lógica antes de retroceder (backtracking). Requiere una Pila (Stack) o recursividad.,0,algoritmia-2_gemma_local
¿Cuál es la diferencia principal entre entidades fuertes y entidades débiles?,"Las entidades fuertes tienen una clave primaria independiente, mientras que las entidades débiles dependen de una entidad fuerte para su identificación",2,Sistema-base-datos
La instrucción TRUNCATE registra el borrado fila por fila en el log de transacciones.,Falso,2,base-datos
Imagina que quieres traducir un documento del inglés al español. Un compilador sería como… y un intérprete sería como… Explique esta analogía en el contexto de la programación.,El compilador traduce todo el código fuente a lenguaje máquina (binario) de una sola vez creando un ejecutable. El intérprete traduce y ejecuta el código instrucción por instrucción en tiempo de ejecución.,1,arquitectura-computadoras_gemma_local
Dos procesos modifican la BD al mismo tiempo. El proceso A bloquea la fila 1 y pide la 2. El proceso B bloquea la 2 y pide la 1. Ambos se congelan indefinidamente. ¿Cómo se llama este fenómeno?,"Deadlock (Interbloqueo). El motor resolverá matando uno de los procesos como ""víctima"".",2,base-datos
Usos comunes de criptografia,Contraseñas,2,ciberseguridad
¿En qué situación es posible aplicar la Búsqueda Binaria? Describe el requisito fundamental que debe cumplir un conjunto de datos para poder utilizar este algoritmo.,La estructura de datos subyacente (ej. el array) debe estar previamente ordenada,0,algoritmia-2_gemma_local
Describe una situación donde utilizarías OneHotEncoder y explica por qué es la mejor opción en ese caso.,Modificar categorias sin orden,3,inteligencia-computacional_gemma_local
¿En qué situaciones es útil utilizar la recursividad como técnica de resolución de problemas en Ingeniería de Computación? Describe brevemente un escenario donde la recursividad sería más eficiente que una solución iterativa.,El proceso arquitectónico donde una función se llama a sí misma dentro de su propia definición para resolver una instancia más pequeña del mismo problema.,0,algoritmia-2_gemma_local
Describa una situación en la que se presente una contradicción en un algoritmo. ¿Cómo se puede solucionar este problema?,Expresion que siempre es falsa.,0,algoritmia_gemma_local
"Para poder resolver un problema usando una función recursiva, ¿qué dos componentes lógicos son fundamentales?",1) El caso base (condición de parada),0,algoritmia-2_gemma_local
TCL (Transaction Control Language):,"Controlar las transacciones (COMMIT,ROLLBACK)",2,Sistema-base-datos
En que caso se recomienda utilizar PowerTransfomer?,Cuando los datos no estan normalmente distribuidos,3,inteligencia-computacional
Arquitectura 2-tier,Dos partes: cliente y servidor. Cliente maneja presentacion y logica. Servidor gestion de bdd y operacion de datos.,2,Sistema-base-datos
Que es la escalabilidad Vertical (Scaling Up)?,"Incrementar la potencia de un nodo existentente añadiendo CPU,RAM o almacenamiento.",3,computo-inteligente
"El porcentaje de acierto de una memoria caché se refiere al porcentaje de accesos (lecturas y escrituras) para los cuales los datos se encuentran en la caché.  La escritura a través es una política según la cual cada operación de escritura actualiza la memoria principal. La escritura de retorno es una política según la cual una operación de escritura a una línea encontrada en la caché no afecta a la memoria principal hasta que la línea sea eliminada de la caché. La asignación de escritura es una política según la cual se asigna y carga una línea de caché en un fallo de escritura. Si se asume que siempre se utiliza la asignación de escritura, ¿cuál de los siguientes enunciados es verdadero?
A) La escritura de retorno suele resultar en un porcentaje de acierto mayor que la escritura a través.
B) La escritura a través suele resultar en un porcentaje de acierto mayor que la escritura de retorno.
C) El porcentaje de operaciones de escritura que resultan en una operación de memoria principal nunca será mayor para la escritura de retorno que para la escritura a través.
D) El porcentaje de operaciones de escritura que resultan en una operación de memoria principal nunca será mayor para la escritura a través que para la escritura de retorno.","Respuesta: C - En el caso de la asignación de escritura, cada escritura primero actualiza la caché. La escritura de retorno solo actualiza la memoria principal cuando una línea se elimina de la caché (es decir, al momento del desplazamiento). Por lo tanto, el porcentaje de operaciones de escritura que requieren actualizar la memoria principal será siempre menor para la escritura de retorno que para la escritura a través.",1,MMLU_college_computer_science
¿Qué es un Árbol B (B-Tree)?,Un árbol de búsqueda generalizado y auto-balanceado que puede tener más de dos hijos. Es el diseño arquitectónico estándar para índices en bases de datos relacionales.,0,algoritmia-2
Disyuncion (OR),Es verdadera si al menos una es verdadera (F/V =V),0,algoritmia
Ordena lógicamente estas complejidades de la más rápida a la más lenta:,"O(N), O(N^2), O(1), O(log N), O(N log N). A: O(1) < O(log N) < O(N) < O(N log N) < O(N^2).",0,algoritmia-2
¿Cómo afecta al rendimiento de un sistema la capacidad de la caché?,mayor es la latencia y el tiempo necesario para buscar un dato dentro de ella (se vuelve más lenta lógicamente).,1,arquitectura-computadoras_gemma_local
"Imagina que estás desarrollando un programa para convertir expresiones matemáticas a su equivalente en notación postfija. Describe cómo podrías estructurar la evaluación de una expresión matemática dada en notación postfija (por ejemplo, `1 2 + 3 *`). ¿Qué operaciones realizarías y qué estructura lógica utilizarías?",Una Pila (Stack),0,algoritmia-2_gemma_local
Qué es DMA (Direct Memory Access)?,"Subsistema que permite a los periféricos transferir datos directamente a la RAM sin intervención continua de la CPU, liberando al procesador para otras tareas.",1,arquitectura-computadoras
¿Bajo qué principio lógico opera una Cola (Queue)?,"Principio FIFO (First In, First Out). El primer elemento en entrar es el primero en salir.",0,algoritmia-2
¿Cuál de las siguientes afirmaciones es verdadera sobre la Forma Normal de Boyce-Codd (BCNF)?,"Una relación está en BCNF si y solo si, para cada dependencia funcional X → Y, X es una superclave.",2,Sistema-base-datos
Para que se utiliza el Clustering en el mundo real?,"Segmentacion de clientes, compresion de imagenes, deteccion de anomalias o agrupacion de documentos similares.",3,computo-inteligente
Describe el funcionamiento de una llamada a procedimiento remoto (RPC) y su importancia en la programación distribuida.,"Mecanismo que permite a un programa ejecutar lógicamente una subrutina en otra computadora de la red como si fuera una llamada a una función local, ocultando los detalles de red.",3,computo-distribuido_gemma_local
El DMA (Direct Memory Access) es utilizado por el teclado para enviar cada pulsación de tecla a la CPU,Falso,1,arquitectura-computadoras
Busqueda Binaria,Cantidad de memoria extra que usa un algoritmo,0,algoritmia
Explica la diferencia entre un grafo dirigido y un grafo dirigido acíclico. ¿En qué situaciones es útil emplear un DAG?,"Un grafo dirigido que no tiene ciclos lógicos; es decir, no hay forma de empezar en un vértice y regresar a él siguiendo la dirección de las aristas.",0,algoritmia-2_gemma_local
Encapsulamiento,Ocultar el estado interno de un objeto y requerir que toda la interaccion se realice a traves de metodos publicos,2,programacion-objetos
Usuario final en un bdd,buscan satisfacer necesidades de informacion,2,Sistema-base-datos
"Sistemas operativos antiguos como _______ y sistemas basados en NT tienen una vulnerabilidad común al ataque de desbordamiento de búfer.
A) Windows 7
B) Chrome
C) IOS12
D) UNIX","Respuesta: D - UNIX es un sistema operativo antiguo, mientras que las otras opciones son sistemas operativos más modernos o navegadores web.",2,MMLU_computer_security
"Si la pérdida durante el entrenamiento aumenta con el número de épocas, ¿cuál de las siguientes podría ser un problema posible con el proceso de aprendizaje?
A) La regularización es demasiado baja y el modelo se sobreaprende.
B) La regularización es demasiado alta y el modelo se subaprende.
C) El tamaño del paso es demasiado grande.
D) El tamaño del paso es demasiado pequeño.","Respuesta: C - Un tamaño de paso demasiado grande puede hacer que el modelo se aleje demasiado del mínimo óptimo durante la optimización, llevando a un aumento en la pérdida.",3,MMLU_machine_learning
Constructor por defecto,El que provee el lenguaje si el programador no define ninguno,2,programacion-objetos
¿Qué define a un Agente Basado en Objetivos?,"Además del estado, posee información sobre metas que guían sus acciones para elegir las que llevan al éxito.",3,computo-inteligente
Un dashboard financiero complejo tarda 2 minutos en cargar porque une (JOIN) 10 tablas masivas calculando promedios. Los datos no necesitan estar al segundo. ¿Cómo lo aceleras desde la base de datos?,"Creando una Vista Materializada que calcule y agrupe los datos por la noche, permitiendo que el dashboard consulte directamente el resultado pre-calculado en milisegundos.",2,base-datos
"En un circuito lógico, ¿qué se entiende por una función tautológica? Describa cómo se comporta una función tautológica en diferentes condiciones de entrada.",Expresion que siempre es verdadera independientemente de las variables.,0,algoritmia_gemma_local
